Respondent,angular/angular.js,asp.net,django,drupal,express,flask,jquery,laravel,other(s):,react.js,ruby on rails,spring,vue.js
84869,,,,,1.0,,1.0,,,1.0,,1.0,
84870,,,,,1.0,,,,,1.0,,,
84871,,,,,,,,,,,,,1.0
84872,,,,,1.0,,,,,,,,
84873,,,,,,,,,,,,,
84874,1.0,,,,1.0,,,,,,,,
84875,,,,,,,,,,,,1.0,
84876,,,,,,,1.0,,,,,,
84877,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0
84878,1.0,1.0,,,,,,,,,,,
84879,,,,,,,1.0,,,,,1.0,
84880,,1.0,,,1.0,,1.0,1.0,,,,,1.0
84881,,,,,,,,,,,1.0,1.0,
84882,1.0,,,,1.0,,,,,,,,
84883,1.0,,,,,,1.0,1.0,,,,,
84884,,,,,,,,,,,,,
84885,,,,,1.0,,1.0,,,1.0,,,
84886,1.0,,,,1.0,,,,,,,,
84887,,,,,,,,,,,,,
84888,,,,,,,,,,,,,
84889,,,,,1.0,,1.0,1.0,,1.0,,,1.0
84890,,,,,,,,,,,,,
84891,,,,,,,1.0,,,1.0,,,
84892,,,,,,,1.0,,1.0,,,,
84893,,,,,1.0,,,,1.0,1.0,,,
84894,1.0,,,,,,,,,,,,
84895,,,,,,1.0,1.0,,,,,,
84896,1.0,,,,,,,,,1.0,,1.0,
84897,,,,,,1.0,,,,1.0,,,
84898,,,,,,,,,,1.0,,1.0,
84899,,,,,1.0,,,,,,,,
84900,,,,,,,,1.0,,,,,
84901,,,1.0,,,,,,,,,,
84902,,,,,,,,,,1.0,,1.0,
84903,,1.0,,,,,1.0,,,,,,
84904,,,,,,,,,,1.0,,,
84905,,1.0,,,,,1.0,,,,,,1.0
84906,1.0,,,,,1.0,,,,,,1.0,
84907,,,,,,,1.0,,,1.0,,,
84908,,,,,,,,,,,,1.0,
84909,,,,,,,,,,,,,
84910,,,,,,,1.0,,1.0,,,,
84911,1.0,1.0,,,,,,,,,,,1.0
84912,,,,,,,,,,,,,
84913,,,,,,,1.0,,,1.0,,,
84914,1.0,,,,1.0,,1.0,,1.0,,,,1.0
84915,,1.0,,,,,,,,,,,
84916,,1.0,,,,1.0,1.0,,,,,,
84917,,,,,,,1.0,,,,,,
84918,,,,,,,1.0,,,,,,
84919,,,,,,,1.0,,,,,,
84920,1.0,1.0,,,,,1.0,,,,,,
84921,,,,,,,,,,,1.0,,
84922,,,,,,,,,,,,,
84923,,,,,1.0,1.0,,,,,,,
84924,,,,,,,,,,,,,
84925,,,,,,,,,,,,,
84926,,,,,,,,,,,,,
84927,,,,,,,1.0,1.0,,1.0,,1.0,
84928,1.0,,,,,,,,,,,1.0,
84929,,,,,,,,,,,,,
84930,,,,,,,,,,1.0,1.0,,
84931,,1.0,,,,,,,,,,,
84932,,,,,,,,,,,,,
84933,1.0,,,1.0,,,,,,,,1.0,
84934,1.0,,,,,,,,,,,,
84935,,,,,1.0,,1.0,,,1.0,,,1.0
84936,1.0,,,,,,,,,,,1.0,
84937,,,,,,,,,,,,,
84938,,,,,,1.0,,,,,,,
84939,,,,,,,,,,,1.0,,
84940,,,,,,,,,,,,,
84941,,,,,,,1.0,,,,,,
84942,,,1.0,,,1.0,,,,1.0,,,
84943,,,1.0,,,1.0,,,1.0,,,,
84944,1.0,1.0,,,1.0,,,,,1.0,,,
84945,,,,,,,,,,,,,
84946,,1.0,,,,,1.0,,,,,,
84947,,,,,,1.0,1.0,,,,,,
84948,,,,,,,,,,,,,
84949,,,,,,,,,,,,,
84950,1.0,,,,,,,,,,,,
84951,,,,,,,,,,,,,
84952,,,,,,,,,,,,,
84953,,1.0,,,,,1.0,1.0,,,,,
84954,,,,,,,1.0,,,,,,
84955,,,,,,,,,,,,,
84956,,,,,,,,,,,1.0,,
84957,,,,,,,,1.0,,,,,
84958,,1.0,,,,,,,,,,,
84959,,,,,,,,,,,,,
84960,,,,,,,,,,,,,
84961,,,,,,1.0,,,,,,,
84962,1.0,,,,1.0,,,,,,,,
84963,,,,,1.0,,1.0,,,,,,1.0
84964,,,,,,,,,,,,,
84965,1.0,1.0,,,,,,,,,,,
84966,,,,,1.0,1.0,,,,1.0,,,
84967,,,1.0,,,,1.0,,,1.0,,,
84968,,,,,,,,,,,,1.0,
84969,,,,,,,1.0,,,1.0,,,
84970,,,,,,,,,,,,,
84971,,,,,1.0,,,,,,,,
84972,1.0,,,,1.0,,1.0,,,,,,
84973,,,,,,,,,1.0,,,,
84974,,,,,,,,,,,,,
84975,,,,,,,,,,,,,
84976,,,,,,,,,,,,,
84977,,,,,,,1.0,,,,,,
84978,1.0,,,,,,,,,,,,
84979,1.0,,,,,,1.0,,1.0,,,1.0,
84980,1.0,,,,,1.0,,,,,,,
84981,,,,,,,,,,,,,
84982,,,,,,,1.0,,,,,,
84983,,,1.0,,,,,,,,,,
84984,1.0,,,,1.0,,1.0,,,1.0,,,
84985,1.0,1.0,,,,,,,,,,,
84986,,,,,,,,,,,,1.0,
84987,,,,,,,,,,,,,
84988,,,,,,,1.0,1.0,,1.0,,,1.0
84989,,,,,,1.0,,,,,,1.0,
84990,,,,1.0,,,,,,,,1.0,
84991,,,,,,,,,,,,,
84992,,,,,,,,1.0,,,,,
84993,1.0,1.0,,,,,,,,,,,
84994,1.0,,,,,,,,,,,,
84995,,,,,,1.0,,,,,,,
84996,,,,,,,1.0,,1.0,,,,
84997,,,,,,,,,,,,,
84998,,,,,,,,,,,,,
84999,,,,,,,1.0,1.0,,,,,
85000,,,,,,,,,,,,,
85001,,,,,,1.0,,,,,,,
85002,,,,,,,1.0,,,,,,
85003,,,,,,,,,,,,,
85004,,,,,,,1.0,,,,,1.0,
85005,,,,,,,,,1.0,,,1.0,
85006,,,,,,,,,,,,,
85007,,,,,,,,,,,,,
85008,,,,,,,1.0,,,,,,
85009,,,,,,,,,,1.0,,,
85010,,,,,,,1.0,,,,,,
85011,,1.0,,,,,1.0,,,,,,
85012,,,,,1.0,,,,,1.0,,,
85013,1.0,1.0,,,,,1.0,,,,,,
85014,,,,,,,,,,,,,
85015,,1.0,,,,,,,,,,,
85016,,,,,,,,,,,,1.0,
85017,,,,,,,1.0,,,,,,
85018,,,,,,,,,,,1.0,,
85019,,1.0,,,,,1.0,,,,,,
85020,,,,1.0,,,1.0,,,1.0,,,1.0
85021,,,,,,,,,,,,,
85022,,1.0,,,,,,,,,,,
85023,,,,1.0,,,1.0,1.0,,,,,
85024,,,,,1.0,,,,,1.0,1.0,,
85025,,,,,,,,1.0,,,,,1.0
85026,,,,,,,1.0,,,,,,
85027,,,,,,,,1.0,,,,,1.0
85028,1.0,,1.0,,,,1.0,,,,,,
85029,,,,,,,,,,,,,
85030,,,,,,,,,,,,,
85031,,,,,,,,,,,,,
85032,,,,,,,,,,,,,
85033,,,,,,,1.0,1.0,,,,,
85034,,,,,,,,,,,,1.0,
85035,,,,,,,,,,,,,
85036,,,,,1.0,,,,,1.0,,,
85037,,,,,,,,,,,,,
85038,,,,,,,1.0,,,,,,
85039,1.0,,,,,,1.0,,,1.0,,1.0,
85040,,,,,1.0,,,,,1.0,,,
85041,1.0,1.0,,,,,,,,,,,1.0
85042,1.0,,,1.0,,,1.0,,,,,,
85043,1.0,,,,,,1.0,,1.0,,,,
85044,,,,,,,,,,,,,
85045,,,,,,,,,,,,,
85046,,,,,,,,,,,,,
85047,1.0,1.0,,,,,1.0,,,,,,
85048,,1.0,,,,,,,,,,,
85049,,,,,,,,,,,,,
85050,,1.0,,,,,,,,1.0,,,
85051,,1.0,,,,,1.0,,,,,,
85052,1.0,1.0,,,,,,,,,,,
85053,1.0,1.0,,,,,1.0,,,1.0,,,
85054,,,,,,,1.0,,,,,1.0,
85055,,,,,,,,,,,,,
85056,,,1.0,,1.0,,,,,1.0,,,1.0
85057,,,1.0,,1.0,,,,,1.0,,,
85058,,,1.0,,,1.0,,,,,,1.0,
85059,,,,,,,,,,,,,
85060,,,,,,,1.0,,,,,,
85061,,,,,,,,,,1.0,,,
85062,,,,,,,,,,,,,1.0
85063,,,,,,,,,,,,,
85064,,,,,,,,,,1.0,,,
85065,,,1.0,,,1.0,1.0,,,,,,
85066,,,,,,,,,,,,,
85067,1.0,,,,,,,,,,,,
85068,,,,,,,1.0,,,,,1.0,
85069,,,,,,,1.0,,,1.0,1.0,,
85070,,1.0,,,,,1.0,,,,,,
85071,1.0,,,,,,1.0,,,,,1.0,
85072,,,,,,,,,,,,,
85073,,,,,1.0,,1.0,1.0,,,,1.0,1.0
85074,,,,,,,,,,,,,
85075,,,,,,,,,,,,,
85076,,,,,,,,,,,,,
85077,,,,,,,,,,,,,
85078,,,,,,,,,,,,,
85079,,,1.0,,1.0,,,,,1.0,,,
85080,,,,,,1.0,,,,,,,
85081,1.0,,,1.0,,,1.0,1.0,,,,,
85082,1.0,1.0,,,,,1.0,,,1.0,,,
85083,1.0,1.0,,,,,1.0,,,,,,
85084,,,,,,,,,,,,,
85085,,,,,1.0,,,1.0,,,,,
85086,,,1.0,,,1.0,1.0,,,,,,
85087,,,,,,,,,,,,,
85088,,,,,,,,,,,,1.0,
85089,,,,,,,,,,,,,
85090,1.0,1.0,,,,,,,,,,,
85091,,,,,,,,,,,,1.0,
85092,,1.0,,,,,,,,,,,
85093,,,,,,,1.0,,,,,1.0,
85094,,,,1.0,,,1.0,,,,,,
85095,,1.0,,,,,,,,1.0,,,
85096,,,,,,,,,,,,,
85097,,1.0,,,,,,,,,,,
85098,,,,,,,,,,,,,
85099,,,,,,,,,,1.0,,,
85100,,,,,1.0,,,,,,,1.0,1.0
85101,,1.0,,,,,,,,1.0,,,
85102,,,1.0,,,,,,,,,,
85103,1.0,,,,,,1.0,,,,,,
85104,1.0,,,,1.0,,,,,1.0,,,
85105,,,,,,,,,,,,,
85106,1.0,,,,,,,,,,,,
85107,,,,,,,1.0,,,1.0,,,
85108,,,,,,,1.0,,,,,,
85109,,,,,,,,,,,,,
85110,,,,,,,,,,,,,
85111,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,
85112,,,,,,,,,,,,,
85113,,1.0,,,,,,,,,,,
85114,,,,,,,,,,1.0,,,
85115,,,,,,,1.0,,,,,,
85116,,1.0,,,,,,,,1.0,,,
85117,1.0,,,,,,,,,,,,
85118,1.0,,1.0,,1.0,,,,,,,,
85119,,1.0,,,,,,,,,,,
85120,1.0,,,,,,,,,,,,
85121,,1.0,,,,,1.0,,,,,,
85122,,,,,,1.0,1.0,,,1.0,,,
85123,,1.0,,,,,1.0,,,,,,
85124,,,,,,,,,,,,,
85125,,,1.0,,,1.0,,,,,,,
85126,,,,,,,,,,,,,
85127,,,,,,,1.0,,,1.0,,,
85128,1.0,1.0,,,,,,,,,,,
85129,,,,,,,,,,1.0,,,
85130,,,,,,,,,1.0,,,,
85131,,,,,,,,,1.0,1.0,,,
85132,,,,,,,,,,,,,
85133,,,,,,,1.0,,,,,1.0,
85134,1.0,1.0,,,,,1.0,,,,,,
85135,,,1.0,,,,,,,,,,
85136,,,,,,,,,,,,,
85137,,,,,,,,,,,,,
85138,,,,,,,,,,,,,
85139,,,,,,1.0,,,,,,,
85140,1.0,,,,1.0,,1.0,,,,,,
85141,,,,,,,,,,,,,
85142,,,,,,,,,,,,,
85143,1.0,1.0,,,1.0,,1.0,,,,,,
85144,,,,,,1.0,,,,1.0,,,
85145,1.0,,1.0,,,,1.0,,,,,,
85146,,,1.0,,,1.0,,,,,,,
85147,,,,,,,,,,,,,
85148,,,,,,,,,,,,,
85149,,,,,,,1.0,,,,,,
85150,,,,,,,,1.0,,,,,1.0
85151,,,,,,,,,,,,,
85152,,,,,,,,,,,,,
85153,1.0,,,,1.0,,,,,1.0,,,
85154,,,,,,,1.0,,,,,,
85155,,,,,,,1.0,,,,,,
85156,,,,,,,,,,,,1.0,
85157,,,,,,,,,,,,,
85158,1.0,1.0,,,,,,,,1.0,,,
85159,1.0,,1.0,,,,1.0,1.0,,,,,
85160,,,,,,,,,,,,,
85161,,,,,,,,,,,,,
85162,,1.0,,,1.0,,,,,1.0,,,
85163,,1.0,,,,,,,,,,,
85164,,,,,,,,,,,,1.0,
85165,,,,,,1.0,,,,,,1.0,
85166,,,1.0,,,,,,,,,,
85167,1.0,1.0,,,,,,,,,,,
85168,,,,,,,,,,,,,
85169,,,,,,1.0,,,,1.0,,,
85170,1.0,,,,,,1.0,,1.0,1.0,,,
85171,,,1.0,,,1.0,,,,,,,
85172,,,,,,,,,1.0,,,,
85173,,,,,,,,,,,,,
85174,,,,,,1.0,,,,,,,
85175,1.0,1.0,,,1.0,,1.0,,,1.0,,,
85176,,,1.0,,,,,,,,,,
85177,,,,,,,,,,,,,
85178,,,,,1.0,,1.0,,,,,,
85179,,,,1.0,,,1.0,,,,,,
85180,,,,,,,1.0,1.0,,,,,
85181,,,1.0,,,1.0,,,,,,,
85183,,1.0,,,,,,,,,,,
85184,,,,,,,1.0,,,,,,1.0
85185,,,,,,,,,,,,,
85186,,,,,,1.0,,,,1.0,,,
85187,,,,,,,,,1.0,,,,
85188,1.0,,,,,1.0,1.0,,,,,,
85189,,,,,,,1.0,,,,,,
85190,,1.0,,,,,,,,,,,
85191,1.0,,1.0,,,,,,,,1.0,1.0,
85192,,,,1.0,,,1.0,,,,,1.0,
85193,,,,,1.0,,,,,1.0,,,
85194,,,,,,,,,,,,,
85195,,,,,,,,,,,,,
85196,1.0,,,,1.0,,,,,1.0,,,
85197,,,,,,,1.0,,,,,,
85198,,1.0,,,,,1.0,,,,,,
85199,,,,,,,,,1.0,,,,
85200,,,,,,,,,,1.0,,1.0,
85201,,1.0,,,,,,,,,,,1.0
85202,,,,,,,,,,,,,
85203,,,,,,,1.0,,,,1.0,,
85204,,,,,,1.0,,,,1.0,1.0,,
85205,,,1.0,,,1.0,1.0,1.0,,,,,
85206,,,,,,,,,,,,,
85207,,,,,,,1.0,,,,,,
85209,1.0,1.0,,,,,,,,,,,
85210,,,,,,,,,,,,,
85211,,,,,,,,,1.0,,,1.0,
85212,,,,,,,,,,,,,
85213,,,,,,,,,,,,,
85214,,,,,1.0,,,,,1.0,,1.0,
85215,1.0,,,,,,1.0,,,1.0,,,
85216,,,,,1.0,,,,,,,1.0,
85217,,,,,,,,,,,,,
85218,,,,,,,,,,,,,
85219,,1.0,,,,,,,,,,,
85220,,,,,,,1.0,,,,1.0,1.0,
85221,,,,,1.0,,,,,1.0,,,
85222,1.0,,,,,,,,,1.0,,,
85223,,,,,,,,,,,,,
85224,,1.0,,,,,1.0,,,1.0,,,
85225,1.0,1.0,,,,,1.0,,,,,,1.0
85226,,,,,1.0,,,,,,,,
85227,1.0,,,,,,1.0,,,,,,
85228,1.0,1.0,,,,,1.0,,,,,,
85229,,,,,,,,,,,1.0,1.0,
85230,,1.0,,,,,,,,,,,
85231,,,,1.0,1.0,,1.0,,,1.0,,,
85232,,,,,,,1.0,,,1.0,,,
85233,,,,,,,1.0,,,,,,
85234,,1.0,,,,1.0,,,,,,,
85235,,,,,,,,,,1.0,,,
85236,,1.0,,,,,1.0,,,1.0,,,
85237,,,,,,,,,,,,,
85238,,,1.0,,,,,,,,,,
85239,,1.0,,,,,1.0,,,,,,
85240,,,,,,,1.0,,,,,,
85241,,,,,,1.0,,,,,,,
85242,,,,,1.0,1.0,1.0,,,,,,
85243,1.0,,,,,,1.0,1.0,,1.0,,,
85244,,,,,,,1.0,,,,,,
85245,,,,,,,,,,,,,
85246,,,,,,1.0,,,1.0,,,1.0,
85247,,,,,,,,,,,,,
85248,,,,,,,,,,,,,
85249,,,,,,,,,1.0,,,,
85250,,,,,,,,,,,,,
85251,1.0,,,,1.0,,,,,1.0,,,
85252,,,,,,,,,1.0,,,,
85253,1.0,,,,,,1.0,,,,,,
85254,,1.0,,,,,,,,,,,
85255,,1.0,,,,,1.0,,,,,,
85256,1.0,,,,1.0,,,1.0,,1.0,,,1.0
85257,,,,,,,1.0,,,,,,
85258,,,,,1.0,,1.0,1.0,,1.0,,,1.0
85259,,1.0,,,,,1.0,,1.0,,,,
85260,,1.0,,,,,,,,1.0,,,
85261,1.0,,,,,,,,,,,1.0,
85262,,,,,,,,,,,,,
85263,1.0,,,,,,1.0,,,,,,
85264,,,,,,,1.0,,,,,,
85265,,,1.0,,,,,,,,,,1.0
85266,,1.0,,,,,,,,,,1.0,
85267,,,,,,,1.0,,,,,,
85268,,,,,,,,,,,,,
85269,,,,,,,,,1.0,,,,
85270,,,,,,,1.0,1.0,,,,,1.0
85271,,,,,,,,,,,,1.0,
85272,,,,,1.0,,,,,1.0,,,
85273,,,,,,,,,,1.0,,,
85274,1.0,,,,1.0,,1.0,,,,,1.0,
85275,,,,,,,,,,1.0,,,
85276,,,,,1.0,,,,,,1.0,,
85277,1.0,1.0,,1.0,1.0,,1.0,,,,,,
85278,1.0,,1.0,,1.0,,,,,,,1.0,
85279,,,1.0,,,,,,,1.0,,,
85280,,,,,,,,,,,,,
85281,,,,,,,1.0,,,,,,
85282,,,,,,,,,,,,,
85283,,,1.0,,,,,,,,,,
85284,1.0,,,,,,,,,,,,
85285,,,,,,,,,,1.0,,,
85286,,1.0,,,,,,,,,,,
85287,,1.0,,,,,1.0,,,,,,
85288,,,,,,,1.0,,,1.0,,,
85289,,,,,,,1.0,1.0,,,,,
85290,,,,,,,,,,,,,
85291,,,1.0,,,1.0,,,,1.0,,,
85292,,,,,,,,,,,,,
85293,,,,,1.0,,1.0,,,,,,
85294,,,,,,,,,,,,,
85295,,,,,,,,,,,,,
85296,1.0,,,,1.0,,1.0,,,,1.0,,1.0
85297,,,1.0,,,1.0,,,,,,,
85298,1.0,1.0,,,,,,,,,,,
85299,,1.0,,,,,1.0,,,,,,
85300,,,,,,,,,,,,,
85301,,1.0,,,,,1.0,,,,,,
85302,,,,,,,,,,,,1.0,
85303,,,,,,,,,,,,,
85304,,,,,,,1.0,,,,,,
85305,1.0,,,,,,,,,,,,
85306,,1.0,,,,,,,,,,,
85307,,,,,,,,1.0,,1.0,,1.0,
85308,,,,,,,,,,,1.0,,
85309,,,,,,,1.0,,,,,,
85310,,,,,,,,,,,1.0,,
85311,,,,,,,,,,,,,
85312,1.0,,,,1.0,,1.0,,,,,1.0,
85313,,,,,,,,,,,,,
85314,,,,,,,,,1.0,,,,
85315,1.0,,,,,,1.0,,,,,,
85316,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0
85317,,,,,,,,,,,,,
85318,,,,,,,,,,,,,
85319,,,,,,,,,,,,1.0,
85320,,,,,,,,,,1.0,,,
85321,,,,,,,,1.0,,,,,
85322,,,,,,,,,,,,,
85323,1.0,,,,,,,,,,,,
85324,1.0,,,,,1.0,,,,1.0,,,
85325,,,,,,,,,,,,,
85326,,,,,,1.0,,,,1.0,,,
85327,,,,,1.0,,1.0,,,1.0,1.0,,
85328,,,,,1.0,,1.0,1.0,,1.0,,,1.0
85329,,,,,1.0,,,,,1.0,,,
85330,,,,,,,,,,,,,
85331,,,,,,,,1.0,,1.0,,,
85332,,,,,,,,,,,,,
85333,,,1.0,,,,,,,,,,
85334,,,,,,,,,,1.0,,,
85335,,,,,,,,,1.0,,,,
85336,,,,,,,,,,,,,
85337,1.0,,,,1.0,,1.0,,,,,,
85338,,,1.0,,,,,,,,,,
85339,,,,,,,1.0,,,,,,
85340,,,,,,,,1.0,,,,,1.0
85341,,,1.0,,,1.0,1.0,,,1.0,,,
85342,,,,,1.0,,1.0,,,,1.0,,1.0
85343,,,,,,,,,,,,,
85344,,,,,1.0,1.0,,,,,,,
85345,,,,,,,,,,,,,
85346,,,,,,,,,,,,,
85347,1.0,,,,,,,,,,,,
85348,1.0,,,,,1.0,1.0,,,,,,
85349,,,,,1.0,,1.0,,,,,1.0,
85350,,1.0,,,1.0,,,1.0,,1.0,,,1.0
85351,,,,,,,,,,,,,
85352,,,,,,,,,,,,,
85353,,,,,,,1.0,,,1.0,,,
85354,,,,,,,1.0,,,,,,
85355,,,,,,,,,,,,,
85356,,,,,,,,,,,,,
85357,1.0,,,,,,,,,,,,
85358,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0
85359,,,,1.0,,,1.0,,1.0,,,,
85360,,,,,,,,,,,,,
85361,1.0,1.0,,,,,1.0,,,,,,
85362,,,,,,,,,,,,,
85363,,,,,,,1.0,1.0,,,,,
85364,1.0,,,,,,,,,1.0,,,
85365,1.0,1.0,,,,,,,,,,,
85366,1.0,1.0,,,,,,,1.0,1.0,,,1.0
85367,,,,,,,,1.0,,,,,1.0
85368,,,,,,,,,,,,,
85369,1.0,,,,,,,,,,,,
85370,,,,,,,,,,,,1.0,
85371,,,,,,,,,,,,,
85372,,1.0,,,,,,,,1.0,,,
85373,,,,,,,,,,,,,
85374,,,,,,,,,,,,,
85375,,1.0,,,,,1.0,,,,,,
85376,,,,,,,,,,,,,
85377,,1.0,,,,,,,,,,,
85378,,,,,,,,,,,,,
85379,,,,,,,,,1.0,,,,
85380,1.0,,,,,,,,,,,1.0,
85381,1.0,1.0,1.0,,1.0,1.0,,,,,,,
85382,,,,,,1.0,,,,1.0,,,1.0
85383,,,,,,,,,,,,,
85384,,,,,,,,,,,,,
85385,,,,,,,,,,,,,
85386,,,,,,,1.0,,,1.0,,,
85387,,,,1.0,1.0,,1.0,,,,,,
85388,,1.0,,,,,,,,,,,
85389,,,,,,,,,,,,,
85390,,,1.0,,,,1.0,,,,1.0,,
85391,,,1.0,,,,,,,,,,
85392,,,,,,,,,1.0,1.0,,,
85393,,1.0,1.0,,,,1.0,,,1.0,,,1.0
85394,,1.0,,,,,,,,,,,
85395,1.0,,,,1.0,,,,,1.0,,,
85397,,,,,,,,,,,,,
85398,,1.0,,,,,,,,,,,
85399,,,,,,,,,,,,,
85400,,,,,,,,,,,,,
85401,1.0,,,,,,,,,,,1.0,
85402,,,,,,,,,,,,,
85403,,,,,,,,,,,,,
85404,1.0,,,,,,1.0,,,,,1.0,
85405,,1.0,,,,,1.0,,,,,,
85406,,,,,,,,,,,,,
85407,1.0,,,,,,,,,1.0,,1.0,
85408,,,,,1.0,,,,,,,1.0,
85409,,,,,1.0,,1.0,,,,,,
85410,,,,1.0,,,1.0,,,,,1.0,
85411,,,,,,,,,,,,,
85412,,1.0,,,,,,,,,,,
85413,,,,,,,1.0,1.0,,,,,1.0
85414,1.0,,,,,,,,,,,,
85415,,,,,1.0,,,,1.0,1.0,,,
85416,,,,,,,,,,,,,
85417,,,,,,,,,,,,,
85418,,,,,,,,,,1.0,,1.0,
85419,,,1.0,,,,,,,,,,
85420,,,,,,,,,,,,,
85421,,,,,1.0,,1.0,,,,,,1.0
85422,,,1.0,,,1.0,,,,1.0,,,1.0
85423,,,,,,,,,,1.0,,1.0,
85424,,,,,,,1.0,,,,,,
85425,,1.0,,,,,,,,1.0,,,
85426,1.0,,,,,,,1.0,,,,,
85427,,,,,,,,,,,,,
85428,,,,,,,,,,,,,
85429,,,,,,,,,,,,,
85430,,,,,,,1.0,,,,,,
85431,,,,,,,,,,,,,
85432,,1.0,,,,,,,,,,,
85433,,,,,,,,,,,,1.0,
85434,,,,,,,,,,,,,
85435,,,,,,,1.0,,,,,1.0,
85436,,,,,,,,,,1.0,,,1.0
85437,,,,,,,1.0,,,1.0,,,
85438,,,,,,,,,,,,,
85439,,,,,,,1.0,,1.0,,,,
85440,,,,,,,,,,,,,
85441,,,,,,,,,,,,,
85442,,,,,,,,,,,,,
85443,,,,,,,,,,,,,
85444,,,,,,,,,,,,,
85445,,1.0,,,,,1.0,,,,,,
85446,,,1.0,,,,,,1.0,1.0,,,
85447,,1.0,,,1.0,,1.0,,,1.0,,,
85448,,1.0,,,,,1.0,,,,,,
85449,1.0,,,,,,,,,,,1.0,
85450,,1.0,,,,,,,,,,,
85451,,,1.0,,,,1.0,,1.0,,,,1.0
85452,,,,,,,,,,,,,
85453,,1.0,,,,1.0,1.0,,,,,,1.0
85454,1.0,1.0,,,1.0,,1.0,,,,,,
85455,,,,,,,1.0,,,,,1.0,
85456,,,,,1.0,,1.0,,,,,,
85457,1.0,,,,1.0,,,,,1.0,,,
85458,1.0,,,,,,,,,1.0,,1.0,
85459,1.0,1.0,,,,,1.0,,,,,,
85460,,1.0,,,,,1.0,,,,,,
85461,,,,,,,1.0,,,,,1.0,1.0
85462,,,,,1.0,,,,,,,,
85463,,1.0,,,,,,,,,,,
85464,,1.0,,,,,1.0,,,,,,
85465,,,,,1.0,,1.0,1.0,,1.0,,,
85466,,,,,,,,,,,,,
85467,,,,,,,,,,,1.0,1.0,
85468,,,,,,,1.0,,,,,,
85469,,,,,,,,,,,,,
85470,,1.0,,,,,1.0,,,,,,
85471,1.0,,,,,,,1.0,,,,,
85472,,,,,,,,,,,,,
85473,,1.0,,,,,1.0,,,,,,1.0
85474,1.0,,,,,,,,,,,1.0,
85475,1.0,,,,,,1.0,,,,,,
85476,1.0,,,,,,,,,1.0,,,
85477,1.0,,,,,,,,1.0,,,1.0,
85478,,,,,,,,,,,,,
85479,,,,,1.0,,,,1.0,1.0,,,1.0
85480,,1.0,,,,,1.0,1.0,1.0,,,,
85481,,,,,,,,,,1.0,,,
85482,,,,,,,1.0,,,,,,
85483,,,,,,,,,1.0,,,1.0,
85484,1.0,,,,1.0,1.0,1.0,,,,,,
85485,,,,,1.0,,1.0,,,,,,
85486,,,,,,,1.0,,,,1.0,,1.0
85487,,,,,,,,,,,,,
85488,,,,,,,,,1.0,,,,1.0
85489,,,,,,,,,,,,,
85490,,1.0,,,,,,,,1.0,,,
85491,,,,,,,,,,,,,
85492,1.0,1.0,,,,,1.0,,,,,,
85493,,,,,,,,,,,,,
85494,,,,,,,,,,,,,
85495,,,,,,,,,,,,,
85496,1.0,,,,,,,,,,,1.0,
85497,,,,,,,,,,,,,
85498,1.0,,,,1.0,1.0,,,1.0,,,,
85499,,,1.0,,1.0,,,,,,,,1.0
85500,,,,,,,,,,1.0,1.0,,
85501,,1.0,,,,,,,,1.0,,,
85502,,,,,,,,,,,,,
85503,,,,,,,,,,,,,
85504,,,,,,,,,,,,,
85505,,,,,,,,,,,1.0,,
85506,,,,,,1.0,1.0,,,1.0,,,
85507,,,,,,,,,,,,,
85508,1.0,,1.0,,,,1.0,,,,,,
85509,,,,,,,,,,,,,
85510,1.0,1.0,,,1.0,,,,,1.0,,1.0,
85511,,,,,,,,,,,,,
85512,,,,,,,1.0,,,,1.0,,
85513,,,,,,,,,,,,,
85514,,,,,1.0,,1.0,,,1.0,1.0,,
85515,,,,,,,,,,,,,
85516,,,,,,,,,,,,,
85517,,,,,,,,,,,,,
85518,,,1.0,,,,,,,,,,1.0
85519,1.0,,,,,,,,,,,,
85520,,1.0,,,,,,,,1.0,,,
85521,,1.0,,,,,,,,1.0,,,
85522,,,,,,,,,,,,,
85523,,,,,,,,,,,,,
85524,1.0,,,,1.0,,,,,,,,
85525,,,1.0,,,,1.0,,,,,,
85526,,,,,,,,,,,,,
85527,,,,,,,,,,1.0,,,
85528,,,,,,,,1.0,,1.0,1.0,,
85529,,,,,,,,,,1.0,,,
85530,,1.0,,,,,1.0,,,,,,
85531,,1.0,,,,,1.0,,,1.0,,,
85532,1.0,,,,,,,,,,,,
85533,,1.0,,,,,1.0,,,,,,
85534,1.0,,,,1.0,,1.0,,,1.0,1.0,,
85535,1.0,,,1.0,,,,,,,,1.0,
85536,1.0,,,,,,,,,1.0,,,
85537,1.0,,,,,,,,,1.0,,,1.0
85539,,,,,,,,,,,,,
85540,,,,,,,,,,,,,
85541,1.0,1.0,,,,,,,,,1.0,,
85542,,,1.0,,,1.0,,,,,,,
85543,,,,,,,,,1.0,,1.0,,
85544,,,,,,,,,,,,,
85545,,,,,,,,,,,,1.0,1.0
85546,1.0,,,,,,,,,,1.0,,
85547,,,,,,,,,,1.0,,,
